Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsVideoBusy,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency,MsInstrumentedLatency
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14336.07210000000123,NA,17.79570000000000,14.56410000000000,1.33200000000000,9.13580000000000,11.84940000000000,NA,18.85870000000000,17.52670000000000,1.33200000000000,13.63920000000000,13.02330000000000,11.43770000000000,1.58560000000000,0.00000000000000,1.13680000000000,14336.07210000000123,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14354.93080000000009,NA,17.07520000000000,14.45620000000000,0.27530000000000,9.03840000000000,9.23040000000000,NA,16.01850000000000,15.74320000000000,0.27530000000000,10.96740000000000,13.81420000000000,11.29350000000000,2.52070000000000,0.00000000000000,4.40250000000000,14354.93080000000009,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14370.94930000000022,NA,16.02210000000000,18.44650000000000,0.30940000000000,9.00880000000000,11.65480000000000,NA,16.05620000000000,15.74680000000000,0.30940000000000,11.09830000000000,13.65730000000000,11.20710000000000,2.45020000000000,0.00000000000000,-2.42800000000000,14370.94930000000022,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14387.00550000000112,NA,15.81020000000000,13.30450000000000,0.26800000000000,8.96720000000000,9.14910000000000,NA,15.76880000000000,15.50080000000000,0.26800000000000,10.84620000000000,13.62180000000000,11.13970000000000,2.48210000000000,0.00000000000000,2.75170000000000,14387.00550000000112,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14402.77430000000095,NA,15.24160000000000,17.86010000000000,0.29570000000000,9.01220000000000,11.76760000000000,NA,15.26930000000000,14.97360000000000,0.29570000000000,12.69830000000000,11.28750000000000,11.18390000000000,0.10360000000000,0.00000000000000,-2.09130000000000,14402.77430000000095,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14418.04360000000088,NA,15.57970000000000,13.55480000000000,0.28410000000000,9.24470000000000,9.74270000000000,NA,15.56810000000000,15.28400000000000,0.28410000000000,10.39370000000000,14.13500000000000,11.40430000000000,2.73070000000000,0.00000000000000,1.71450000000000,14418.04360000000088,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14433.61170000000129,NA,15.72330000000000,15.29700000000000,0.29000000000000,9.14400000000000,9.31640000000000,NA,15.72920000000000,15.43920000000000,0.29000000000000,10.66890000000000,13.91430000000000,11.39150000000000,2.52280000000000,0.00000000000000,0.27110000000000,14433.61170000000129,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14449.34090000000106,NA,15.68490000000000,17.64370000000000,0.27490000000000,8.96600000000000,11.27520000000000,NA,15.66980000000000,15.39490000000000,0.27490000000000,10.74220000000000,13.61870000000000,11.19650000000000,2.42220000000000,0.00000000000000,-1.91450000000000,14449.34090000000106,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14465.01070000000072,NA,16.19110000000000,14.73370000000000,0.29720000000000,9.04530000000000,9.81780000000000,NA,16.21340000000000,15.91620000000000,0.29720000000000,9.25340000000000,15.70810000000000,11.49420000000000,4.21390000000000,0.00000000000000,0.93610000000000,14465.01070000000072,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14481.22410000000127,NA,16.22210000000000,18.25560000000000,0.30830000000000,9.02040000000000,11.85130000000000,NA,16.23320000000000,15.92490000000000,0.30830000000000,11.01960000000000,13.92570000000000,11.27000000000000,2.65570000000000,0.00000000000000,-2.04220000000000,14481.22410000000127,NA,NA,NA,NA
